tract_geoid,month_start,y_incidents_12m,predicted_next_30d,risk_score,lag_1m_count,rolling_mean_3m,rolling_mean_12m,total_pop_acs,median_hh_income_acs
17031230100,2025-12-01,85.0,5.401650576496229,7.7,1.0,5.666666666666667,7.416666666666667,1636,90833
17031230200,2025-12-01,73.0,5.243706677088967,7.5,5.0,5.666666666666667,5.75,1977,72083
17031230300,2025-12-01,40.0,2.6411872828053227,3.8,1.0,2.6666666666666665,3.25,905,58696
17031230400,2025-12-01,142.0,9.331876325833864,13.3,8.0,12.666666666666666,12.583333333333334,2116,51495
17031230500,2025-12-01,483.0,33.59214266675965,47.8,31.0,40.666666666666664,42.166666666666664,3080,28413
17031230600,2025-12-01,505.0,35.14991209790676,50.0,43.0,38.0,43.666666666666664,8977,55304
17031230700,2025-12-01,435.0,31.647134467326726,45.0,33.0,34.0,37.333333333333336,5773,32576
17031230800,2025-12-01,106.0,6.969997105126432,9.9,6.0,6.0,9.75,1029,68485
17031230900,2025-12-01,334.0,21.699295101460915,30.9,21.0,23.666666666666668,29.0,4903,70926
17031231100,2025-12-01,140.0,9.92049427120639,14.1,10.0,10.666666666666666,12.166666666666666,1362,60333
17031231200,2025-12-01,880.0,58.19659910373515,82.8,67.0,68.66666666666667,76.16666666666667,5957,39917
17031231500,2025-12-01,1149.0,84.48660659251051,100.0,81.0,76.66666666666667,98.5,5809,37237
17031240200,2025-12-01,87.0,6.319033383414259,9.0,5.0,6.666666666666667,7.666666666666667,1966,166458
17031240300,2025-12-01,67.0,5.132781421236025,7.3,3.0,4.333333333333333,6.083333333333333,1272,161125
17031240500,2025-12-01,184.0,12.936068479417944,18.4,26.0,20.0,15.583333333333334,2515,171962
17031240600,2025-12-01,53.0,3.6840033081276595,5.2,3.0,5.0,4.416666666666667,1639,157938
17031240700,2025-12-01,60.0,4.910266925139546,7.0,4.0,4.333333333333333,4.75,1634,102102
17031240800,2025-12-01,62.0,4.503074446751486,6.4,3.0,5.0,4.75,1480,130278
17031240900,2025-12-01,251.0,16.457894969219552,23.4,18.0,20.0,21.666666666666668,1093,76429
17031241000,2025-12-01,191.0,14.077352386919005,20.0,16.0,19.0,15.333333333333334,1792,90185
17031241100,2025-12-01,279.0,18.308772498375188,26.0,20.0,23.333333333333332,23.416666666666668,3650,92927
17031241200,2025-12-01,115.0,8.506051284837612,12.1,9.0,12.0,9.75,1698,131875
17031241300,2025-12-01,85.0,5.495641480471027,7.8,6.0,5.0,6.5,1888,167292
17031241400,2025-12-01,642.0,44.07704454271748,62.7,67.0,66.66666666666667,54.5,5584,178434
17031241500,2025-12-01,346.0,26.187206318859094,37.2,29.0,27.0,29.583333333333332,2823,173393
17031241600,2025-12-01,232.0,14.38241291360061,20.5,10.0,20.333333333333332,19.0,3397,111458
17031242000,2025-12-01,241.0,16.700477257867956,23.7,18.0,19.333333333333332,19.75,4378,145583
17031242100,2025-12-01,256.0,17.968491351801266,25.5,24.0,22.666666666666668,21.666666666666668,3817,179015
17031242200,2025-12-01,183.0,13.267536857568446,18.9,20.0,14.333333333333334,15.0,4014,164025
17031242300,2025-12-01,151.0,10.36658872627194,14.7,12.0,13.0,13.0,3805,104397
17031242400,2025-12-01,207.0,15.70094743551786,22.3,17.0,21.333333333333332,16.5,2705,103095
17031242500,2025-12-01,328.0,22.004751005362316,31.3,22.0,34.333333333333336,27.75,3255,81875
17031242600,2025-12-01,245.0,17.70748338749409,25.2,15.0,20.333333333333332,21.833333333333332,5512,79583
17031242700,2025-12-01,102.0,7.40109502710808,10.5,6.0,11.333333333333334,8.666666666666666,1837,61964
17031242800,2025-12-01,115.0,8.74119599711742,12.4,8.0,11.333333333333334,10.25,1450,139500
17031242900,2025-12-01,129.0,8.993752185171118,12.8,8.0,11.333333333333334,10.333333333333334,2032,143750
17031243000,2025-12-01,145.0,10.155045558657479,14.4,4.0,6.666666666666667,12.5,2223,113125
17031243100,2025-12-01,153.0,9.95494057949212,14.2,13.0,14.0,13.583333333333334,2159,114464
17031243200,2025-12-01,151.0,9.128598588262713,13.0,8.0,11.666666666666666,13.583333333333334,2329,136094
17031243300,2025-12-01,223.0,14.926957324038842,21.2,17.0,16.333333333333332,18.416666666666668,2285,128375
17031243400,2025-12-01,229.0,15.63193993664567,22.2,18.0,16.333333333333332,19.0,2931,124773
17031243500,2025-12-01,542.0,36.645511176989636,52.1,36.0,48.0,46.0,4567,160370
17031250200,2025-12-01,317.0,21.074073585496333,30.0,18.0,26.0,27.083333333333332,3051,49327
17031250300,2025-12-01,322.0,24.61224695654704,35.0,32.0,30.0,28.333333333333332,4844,47550
17031250400,2025-12-01,379.0,25.709343507559886,36.6,26.0,28.333333333333332,31.666666666666668,5513,46709
17031250500,2025-12-01,253.0,18.524734529150653,26.3,18.0,17.333333333333332,21.583333333333332,6903,119514
17031250600,2025-12-01,413.0,28.79735221261474,40.9,40.0,31.666666666666668,36.083333333333336,4542,65486
17031250700,2025-12-01,461.0,31.77638641675587,45.2,39.0,38.333333333333336,38.833333333333336,6466,44624
17031250800,2025-12-01,404.0,27.81378493832389,39.5,36.0,36.0,33.166666666666664,2693,63047
17031251000,2025-12-01,166.0,11.612011912135161,16.5,11.0,12.0,13.5,1380,31690
17031251100,2025-12-01,390.0,28.471196414105442,40.5,25.0,27.666666666666668,33.416666666666664,4544,38350
17031251200,2025-12-01,377.0,27.01000510760615,38.4,21.0,30.666666666666668,31.833333333333332,3840,46483
17031251300,2025-12-01,398.0,27.180118617357564,38.6,29.0,33.333333333333336,33.833333333333336,4915,38920
17031251400,2025-12-01,537.0,40.016472841003356,56.9,46.0,43.0,45.25,3712,22029
17031251500,2025-12-01,449.0,33.572966761645574,47.7,38.0,36.0,38.583333333333336,4324,40077
17031251600,2025-12-01,468.0,32.60995454883826,46.4,31.0,35.666666666666664,41.416666666666664,4456,35417
17031251700,2025-12-01,181.0,12.844327727957705,18.3,16.0,14.0,15.25,1291,52763
17031251800,2025-12-01,1192.0,87.57968611151728,100.0,89.0,88.0,99.66666666666667,5399,30341
17031251900,2025-12-01,920.0,66.44211171214366,94.5,76.0,74.33333333333333,78.0,5086,26300
17031252000,2025-12-01,652.0,45.185981299261,64.3,55.0,51.666666666666664,58.0,6308,29596
17031252101,2025-12-01,301.0,21.946776679780807,31.2,27.0,27.0,25.75,1492,35574
17031252102,2025-12-01,662.0,47.64019187473984,67.7,54.0,59.666666666666664,55.25,7020,47255
17031252201,2025-12-01,389.0,26.172714265491514,37.2,30.0,28.333333333333332,32.5,3258,47979
17031252202,2025-12-01,842.0,55.96873326891843,79.6,64.0,63.333333333333336,73.08333333333333,4945,41167
17031260100,2025-12-01,249.0,15.666696025286436,22.3,15.0,20.0,21.25,1016,18906
17031260200,2025-12-01,255.0,16.924577839915656,24.1,16.0,22.0,23.166666666666668,1232,45857
17031260300,2025-12-01,257.0,19.817304094120303,28.2,25.0,22.333333333333332,21.083333333333332,1878,20739
17031260400,2025-12-01,223.0,15.33738484494491,21.8,20.0,18.0,20.333333333333332,939,-666666666
17031260500,2025-12-01,403.0,25.738517468139186,36.6,22.0,32.333333333333336,33.5,1767,39102
17031260600,2025-12-01,331.0,20.757829740534653,29.5,20.0,23.0,28.25,2398,47708
17031260700,2025-12-01,419.0,30.12663928328393,42.8,21.0,34.333333333333336,34.666666666666664,1524,42917
17031260800,2025-12-01,473.0,32.10515847245207,45.7,35.0,38.333333333333336,40.166666666666664,2001,39696
17031260900,2025-12-01,320.0,20.76974158414959,29.5,20.0,31.0,27.916666666666668,1351,19417
17031261000,2025-12-01,304.0,23.404880300021205,33.3,25.0,30.333333333333332,25.916666666666668,2268,45086
17031270500,2025-12-01,412.0,29.77414266295493,42.3,27.0,31.0,34.0,1380,19717
17031271200,2025-12-01,327.0,20.532819626003853,29.2,23.0,25.333333333333332,27.583333333333332,1384,32401
17031271300,2025-12-01,203.0,13.726706323547637,19.5,19.0,16.0,17.0,964,23900
17031271400,2025-12-01,242.0,15.901482685103895,22.6,10.0,16.0,19.25,1359,40670
17031271500,2025-12-01,153.0,9.649266037523022,13.7,10.0,11.333333333333334,13.25,1470,42171
17031271800,2025-12-01,383.0,31.252364587071597,44.4,45.0,41.333333333333336,30.75,656,58167
17031280100,2025-12-01,680.0,48.02083209358808,68.3,53.0,66.66666666666667,57.583333333333336,7730,136378
17031280400,2025-12-01,239.0,16.11555594435496,22.9,14.0,19.333333333333332,20.75,1423,44414
17031280800,2025-12-01,188.0,13.36559684504271,19.0,14.0,20.333333333333332,15.75,852,21103
17031280900,2025-12-01,179.0,12.36964443126247,17.6,14.0,16.0,14.583333333333334,1122,47784
17031281900,2025-12-01,515.0,37.03251689405193,52.7,46.0,47.333333333333336,44.083333333333336,6749,135243
17031282700,2025-12-01,253.0,17.326548208557007,24.6,13.0,21.0,21.916666666666668,2243,79330
17031282800,2025-12-01,139.0,10.675282812961997,15.2,14.0,10.0,12.916666666666666,1498,81286
17031283100,2025-12-01,244.0,17.255160524851014,24.5,24.0,23.333333333333332,20.916666666666668,2729,44129
17031283200,2025-12-01,301.0,22.9454994533107,32.6,20.0,23.0,25.583333333333332,1727,57055
17031283800,2025-12-01,288.0,20.364255157044994,29.0,25.0,27.0,24.583333333333332,3504,77422
17031290900,2025-12-01,625.0,43.74874815984937,62.2,54.0,63.333333333333336,53.083333333333336,4241,34349
17031291200,2025-12-01,585.0,43.05152349364405,61.2,56.0,51.666666666666664,49.0,1312,24120
17031291600,2025-12-01,52.0,2.8295746017012195,4.0,1.0,4.0,4.333333333333333,1429,120207
17031292200,2025-12-01,331.0,25.86661442818676,36.8,32.0,31.666666666666668,26.916666666666668,2540,33736
17031292400,2025-12-01,345.0,23.835268146686015,33.9,24.0,26.0,30.333333333333332,1765,41875
17031292500,2025-12-01,514.0,35.13095196941572,50.0,35.0,38.666666666666664,44.833333333333336,3461,52500
17031300500,2025-12-01,115.0,8.558604750304728,12.2,8.0,8.666666666666666,9.166666666666666,3240,50329
17031300600,2025-12-01,161.0,11.403582367488749,16.2,16.0,11.333333333333334,13.666666666666666,2844,48915
17031300700,2025-12-01,252.0,18.11170442409329,25.8,21.0,20.0,21.833333333333332,4791,46554
17031300800,2025-12-01,239.0,16.33774104509545,23.2,21.0,20.666666666666668,19.5,4192,29684
17031300900,2025-12-01,303.0,22.18572811553051,31.5,32.0,31.333333333333332,24.916666666666668,3937,32766
17031301100,2025-12-01,160.0,10.160886059635315,14.4,9.0,12.666666666666666,13.75,2409,34608
17031301200,2025-12-01,226.0,17.271391154763894,24.6,11.0,14.333333333333334,17.666666666666668,5209,50040
17031301600,2025-12-01,188.0,14.04037423762365,20.0,12.0,15.0,15.25,3247,28442
17031301701,2025-12-01,188.0,14.11699834671489,20.1,26.0,17.333333333333332,15.583333333333334,4205,52115
17031301702,2025-12-01,174.0,12.634796640978202,18.0,9.0,12.0,14.0,4086,43632
17031301801,2025-12-01,129.0,8.936960233594148,12.7,12.0,11.333333333333334,11.25,4086,35779
17031301802,2025-12-01,240.0,16.760824066039504,23.8,21.0,21.0,20.75,2623,33668
17031301803,2025-12-01,188.0,11.462686543188287,16.3,13.0,12.666666666666666,15.833333333333334,3168,36020
17031310200,2025-12-01,172.0,14.065646651458357,20.0,23.0,21.0,14.0,1824,133382
17031310300,2025-12-01,138.0,11.203743802387777,15.9,11.0,12.666666666666666,12.0,1836,66683
17031310400,2025-12-01,59.0,4.61664480006733,6.6,4.0,4.333333333333333,5.083333333333333,1456,77991
17031310500,2025-12-01,111.0,7.982370580550541,11.4,7.0,8.333333333333334,9.75,1599,58321
17031310600,2025-12-01,416.0,25.846009673352484,36.8,22.0,33.333333333333336,35.083333333333336,5542,73508
17031310700,2025-12-01,96.0,6.900914414589833,9.8,10.0,10.333333333333334,7.75,1354,62647
17031310800,2025-12-01,238.0,16.69672188550352,23.7,15.0,19.666666666666668,20.083333333333332,4633,63779
17031310900,2025-12-01,286.0,18.968947984599193,27.0,22.0,25.666666666666668,23.833333333333332,4914,78287
17031320101,2025-12-01,347.0,22.494317873179003,32.0,23.0,25.666666666666668,30.916666666666668,8705,119616
17031320102,2025-12-01,1971.0,153.64664231125997,100.0,157.0,177.66666666666666,160.66666666666666,5429,162021
17031320400,2025-12-01,1051.0,69.04310055577038,98.2,84.0,101.0,88.83333333333333,3004,162143
17031320600,2025-12-01,574.0,43.43287513544319,61.8,43.0,54.0,47.416666666666664,6116,108320
17031330101,2025-12-01,291.0,18.077745291381007,25.7,14.0,22.666666666666668,24.75,5011,177254
17031330102,2025-12-01,622.0,40.901180839481334,58.2,51.0,53.0,55.083333333333336,9617,112762
17031330103,2025-12-01,675.0,47.644529900151156,67.7,48.0,53.333333333333336,57.0,8471,125175
17031330200,2025-12-01,416.0,29.272046439042533,41.6,19.0,34.333333333333336,34.25,3969,128000
17031340300,2025-12-01,81.0,6.017981402420137,8.6,7.0,7.0,6.083333333333333,1698,47519
17031340400,2025-12-01,134.0,10.339253431540246,14.7,14.0,13.0,10.5,1630,49309
17031340500,2025-12-01,164.0,12.16729153501963,17.3,13.0,15.333333333333334,14.083333333333334,1558,57720
17031340600,2025-12-01,221.0,14.321529155263095,20.4,14.0,18.0,19.0,1317,19348
17031350100,2025-12-01,220.0,15.824746204000993,22.5,16.0,17.0,18.5,2439,61620
17031350400,2025-12-01,232.0,16.033929386031822,22.8,13.0,18.0,20.083333333333332,1777,22292
17031351000,2025-12-01,595.0,42.13751367453731,59.9,39.0,47.333333333333336,49.583333333333336,3526,54688
17031351100,2025-12-01,336.0,23.058956182516514,32.8,23.0,29.333333333333332,28.333333333333332,2160,18220
17031351400,2025-12-01,207.0,15.203471331407817,21.6,12.0,20.666666666666668,17.083333333333332,1569,-666666666
17031351500,2025-12-01,98.0,7.293204885272592,10.4,8.0,6.666666666666667,8.25,946,63235
17031360200,2025-12-01,178.0,11.816661444671448,16.8,12.0,15.666666666666666,14.416666666666666,1672,26638
17031380100,2025-12-01,202.0,12.949437446844206,18.4,10.0,17.333333333333332,17.166666666666668,1928,-666666666
17031380200,2025-12-01,194.0,12.439649136677605,17.7,9.0,17.333333333333332,15.75,1723,25167
17031380600,2025-12-01,506.0,37.81062947278052,53.8,50.0,45.333333333333336,44.416666666666664,4025,25455
17031381200,2025-12-01,273.0,20.68398541289013,29.4,25.0,26.0,22.166666666666668,1906,44757
17031381400,2025-12-01,332.0,25.756779841238007,36.6,34.0,29.0,27.583333333333332,1615,34300
17031381500,2025-12-01,93.0,6.6484680544822155,9.5,6.0,6.0,8.0,670,23288
17031381700,2025-12-01,25.0,1.4083993712921572,2.0,0.0,2.3333333333333335,2.0,0,-666666666
17031381800,2025-12-01,189.0,13.56671572836644,19.3,9.0,13.0,16.083333333333332,1483,46813
17031381900,2025-12-01,170.0,13.387988885129891,19.0,9.0,11.333333333333334,12.166666666666666,1348,58803
17031390100,2025-12-01,211.0,13.966210354689327,19.9,28.0,19.666666666666668,17.916666666666668,1854,65833
17031390200,2025-12-01,179.0,13.569809453679449,19.3,16.0,15.333333333333334,14.416666666666666,2178,104441
17031390300,2025-12-01,419.0,31.34154595752409,44.6,38.0,39.333333333333336,35.916666666666664,2664,19475
17031390400,2025-12-01,445.0,30.7238818043392,43.7,28.0,37.333333333333336,38.166666666666664,2289,27232
17031390500,2025-12-01,106.0,7.650425905536913,10.9,8.0,9.333333333333334,9.0,1766,58194
17031390600,2025-12-01,191.0,14.33329516666383,20.4,3.0,11.666666666666666,15.416666666666666,1824,76806
17031390700,2025-12-01,462.0,33.66991689269456,47.9,39.0,42.0,39.583333333333336,6062,67832
17031400300,2025-12-01,421.0,29.536879044715157,42.0,27.0,34.333333333333336,35.5,1361,84293
17031400400,2025-12-01,310.0,22.01823066009811,31.3,16.0,20.333333333333332,26.0,2204,40066
17031400500,2025-12-01,477.0,34.59108626619693,49.2,43.0,37.666666666666664,40.333333333333336,2634,22463
17031400800,2025-12-01,605.0,41.96195056480621,59.7,39.0,48.333333333333336,50.75,2768,21029
17031410100,2025-12-01,441.0,29.62100723584858,42.1,25.0,26.333333333333332,36.166666666666664,2251,51471
17031410200,2025-12-01,89.0,6.34724850240126,9.0,6.0,6.0,8.166666666666666,1281,51739
17031410500,2025-12-01,238.0,18.417214064104133,26.2,22.0,21.666666666666668,18.666666666666668,3405,70833
17031410600,2025-12-01,127.0,9.094354662435002,12.9,17.0,18.0,10.583333333333334,2249,39461
17031410700,2025-12-01,267.0,17.992570886554773,25.6,23.0,23.666666666666668,22.083333333333332,2541,45972
17031410800,2025-12-01,269.0,17.76850483604548,25.3,29.0,23.333333333333332,23.583333333333332,2890,58396
17031410900,2025-12-01,266.0,20.232842750745167,28.8,29.0,20.333333333333332,20.833333333333332,3527,71315
17031411000,2025-12-01,348.0,25.1501729982907,35.8,21.0,27.333333333333332,29.75,3931,52596
17031411100,2025-12-01,156.0,11.437072127811877,16.3,17.0,15.0,12.75,2388,123750
17031411200,2025-12-01,81.0,5.091200906149719,7.2,8.0,6.666666666666667,6.833333333333333,1643,111058
17031420100,2025-12-01,205.0,14.502969686348441,20.6,22.0,19.0,17.416666666666668,1629,21275
17031420200,2025-12-01,169.0,13.624838876391227,19.4,18.0,18.0,13.75,1796,30461
17031420300,2025-12-01,115.0,8.141748098545776,11.6,9.0,12.0,9.583333333333334,2495,38583
17031420400,2025-12-01,209.0,14.995481658532379,21.3,14.0,17.0,17.0,1327,32938
17031420500,2025-12-01,285.0,20.683684938819802,29.4,34.0,28.666666666666668,23.666666666666668,2040,25298
17031420600,2025-12-01,467.0,32.85254253536181,46.7,31.0,33.0,38.916666666666664,2663,34643
17031420700,2025-12-01,927.0,73.44126574144379,100.0,79.0,75.0,78.0,2274,24785
17031420800,2025-12-01,434.0,30.431952678729004,43.3,32.0,39.666666666666664,36.166666666666664,2322,44375
17031421200,2025-12-01,314.0,22.07498065479859,31.4,23.0,28.0,25.916666666666668,1986,41910
17031430101,2025-12-01,612.0,46.25801087492157,65.8,54.0,56.333333333333336,51.25,3468,32264
17031430102,2025-12-01,460.0,35.103408903464405,49.9,28.0,37.0,38.25,3542,50625
17031430200,2025-12-01,790.0,63.9437030840816,90.9,80.0,75.33333333333333,65.25,5455,33183
17031430300,2025-12-01,373.0,28.004968929985015,39.8,38.0,33.666666666666664,31.583333333333332,2611,36467
17031430400,2025-12-01,451.0,35.317782025481094,50.2,45.0,41.333333333333336,38.583333333333336,2999,36917
17031430500,2025-12-01,618.0,45.81129304238685,65.1,62.0,59.0,51.75,3882,28528
17031430600,2025-12-01,440.0,32.48261560272333,46.2,38.0,36.0,36.833333333333336,2218,54375
17031430700,2025-12-01,252.0,17.525197642211015,24.9,20.0,20.666666666666668,20.416666666666668,2256,30561
17031430800,2025-12-01,212.0,15.432393746734286,21.9,11.0,14.0,18.0,2016,45221
17031430900,2025-12-01,317.0,24.14360232497439,34.3,27.0,26.333333333333332,27.0,1681,38173
17031431200,2025-12-01,288.0,18.332405899638967,26.1,23.0,26.0,25.0,2399,57845
17031431301,2025-12-01,602.0,39.51204049681025,56.2,48.0,44.666666666666664,51.166666666666664,3555,36867
17031431302,2025-12-01,750.0,54.374208384212025,77.3,51.0,61.0,63.833333333333336,3788,32031
17031431400,2025-12-01,797.0,57.46590266317011,81.7,59.0,62.0,66.0,7565,37122
17031440101,2025-12-01,881.0,67.39306393041396,95.8,65.0,74.66666666666667,73.33333333333333,3986,28877
17031440102,2025-12-01,640.0,47.55069753692229,67.6,57.0,56.0,53.0,3320,40565
17031440201,2025-12-01,708.0,53.39185842027078,75.9,62.0,59.666666666666664,57.166666666666664,6096,34355
17031440202,2025-12-01,540.0,33.502630563718995,47.6,27.0,32.0,45.916666666666664,2763,31537
17031440300,2025-12-01,583.0,41.10821983737131,58.5,38.0,41.333333333333336,48.333333333333336,4650,46747
17031440600,2025-12-01,160.0,10.998876188171357,15.6,9.0,14.333333333333334,13.25,1612,58631
17031440700,2025-12-01,166.0,11.085735504669518,15.8,14.0,19.666666666666668,14.333333333333334,1453,77300
17031440800,2025-12-01,182.0,12.72867979849553,18.1,14.0,16.0,15.583333333333334,1877,35292
17031440900,2025-12-01,308.0,24.02202374879109,34.2,31.0,28.666666666666668,26.0,2377,39730
17031450300,2025-12-01,381.0,28.86400019545803,41.0,35.0,34.333333333333336,32.666666666666664,3461,51990
17031460100,2025-12-01,424.0,33.458380499375025,47.6,50.0,41.0,34.166666666666664,2650,47790
17031460200,2025-12-01,255.0,17.66465248109481,25.1,16.0,21.666666666666668,21.0,1880,28487
17031460301,2025-12-01,280.0,19.082823911488298,27.1,18.0,23.666666666666668,23.083333333333332,3189,31831
17031460302,2025-12-01,462.0,30.057250469806426,42.7,26.0,34.666666666666664,39.333333333333336,4212,50056
17031460400,2025-12-01,406.0,27.65093951483046,39.3,22.0,28.666666666666668,34.0,3682,68475
17031460500,2025-12-01,632.0,42.13767408018296,59.9,54.0,47.333333333333336,54.416666666666664,6284,68207
17031460800,2025-12-01,609.0,42.53454273176913,60.5,35.0,57.666666666666664,50.833333333333336,4376,32654
17031461000,2025-12-01,217.0,15.785016183205865,22.4,16.0,18.333333333333332,17.666666666666668,1346,17182
17031470100,2025-12-01,260.0,16.450430241104282,23.4,21.0,19.0,22.666666666666668,2246,45855
17031480100,2025-12-01,194.0,13.768951025602725,19.6,15.0,16.333333333333332,16.0,2161,72171
17031480200,2025-12-01,136.0,10.733219656336981,15.3,2.0,6.666666666666667,11.166666666666666,1057,54338
17031480300,2025-12-01,184.0,12.185913862818035,17.3,23.0,18.0,15.5,1131,57839
17031480400,2025-12-01,571.0,40.869064172034236,58.1,50.0,44.0,46.75,5013,83567
17031480500,2025-12-01,310.0,18.91905018454575,26.9,16.0,20.666666666666668,27.25,2725,46250
17031490200,2025-12-01,301.0,22.254013291911548,31.6,31.0,23.333333333333332,25.083333333333332,2944,63175
17031490500,2025-12-01,224.0,16.319373422712058,23.2,14.0,17.0,18.166666666666668,1775,67135
17031490600,2025-12-01,367.0,28.424733787586845,40.4,30.0,36.666666666666664,30.75,1446,63947
17031490700,2025-12-01,329.0,23.95097679064196,34.1,32.0,31.333333333333332,27.416666666666668,2459,44792
17031490800,2025-12-01,461.0,32.32869424011319,46.0,36.0,42.666666666666664,38.5,3705,51591
17031490901,2025-12-01,479.0,31.145890373352863,44.3,42.0,41.333333333333336,41.083333333333336,3084,35038
17031490902,2025-12-01,601.0,45.663992345111915,64.9,57.0,58.666666666666664,50.416666666666664,4697,67428
17031491000,2025-12-01,693.0,46.34068042605128,65.9,44.0,56.666666666666664,59.583333333333336,3417,22438
17031491100,2025-12-01,446.0,27.555889423271008,39.2,26.0,38.0,37.166666666666664,4205,68155
17031491200,2025-12-01,270.0,17.435908041873358,24.8,21.0,21.0,22.75,1932,53586
17031491300,2025-12-01,244.0,17.923351867987584,25.5,16.0,24.666666666666668,20.166666666666668,2131,40700
17031491400,2025-12-01,566.0,37.23391170893153,52.9,38.0,43.333333333333336,46.916666666666664,2541,36480
17031500100,2025-12-01,303.0,20.215040979987542,28.7,21.0,25.666666666666668,25.5,3231,71108
17031500200,2025-12-01,451.0,32.61058417677265,46.4,32.0,35.0,37.75,1831,38451
17031500300,2025-12-01,257.0,18.788753291831704,26.7,14.0,22.666666666666668,21.333333333333332,1794,48469
17031510100,2025-12-01,190.0,13.295587709702962,18.9,19.0,17.333333333333332,16.166666666666668,3639,56806
17031510200,2025-12-01,260.0,17.380142970864096,24.7,9.0,20.0,22.166666666666668,3714,55417
17031510300,2025-12-01,765.0,55.549691995136904,79.0,63.0,62.333333333333336,63.5,4640,30607
17031520100,2025-12-01,187.0,12.797507716611122,18.2,17.0,17.0,15.25,2062,57446
17031520200,2025-12-01,261.0,18.171965359238516,25.8,27.0,21.333333333333332,21.5,3652,58438
17031520300,2025-12-01,393.0,29.28745075885959,41.6,27.0,36.0,32.5,5925,50276
17031520400,2025-12-01,262.0,17.3157263937734,24.6,17.0,21.333333333333332,22.583333333333332,4393,49505
17031520500,2025-12-01,166.0,12.659910439990968,18.0,25.0,17.0,14.083333333333334,5171,87381
17031520600,2025-12-01,134.0,8.760370594054958,12.5,12.0,11.0,11.083333333333334,2739,99688
17031530100,2025-12-01,305.0,19.96899342837974,28.4,18.0,25.0,26.333333333333332,1915,38027
17031530200,2025-12-01,579.0,42.0038906084374,59.7,50.0,53.0,48.583333333333336,4358,41464
17031530300,2025-12-01,491.0,37.17290935894422,52.9,44.0,40.333333333333336,41.583333333333336,3484,53574
17031530400,2025-12-01,249.0,16.68324122839637,23.7,20.0,20.0,21.166666666666668,2356,80147
17031530501,2025-12-01,602.0,41.52966530771436,59.1,48.0,52.0,51.333333333333336,5118,39632
17031530502,2025-12-01,147.0,10.66580826899982,15.2,15.0,13.0,12.333333333333334,1464,63621
17031530503,2025-12-01,455.0,33.43950791752889,47.5,40.0,44.333333333333336,39.5,4369,47262
17031530600,2025-12-01,343.0,23.985099759273524,34.1,29.0,28.333333333333332,28.083333333333332,2385,38304
17031540101,2025-12-01,626.0,43.44949625087445,61.8,34.0,49.666666666666664,51.416666666666664,4460,16712
17031540102,2025-12-01,432.0,28.679522640203643,40.8,46.0,35.666666666666664,38.583333333333336,3357,28711
17031550100,2025-12-01,546.0,37.70357754853884,53.6,38.0,43.333333333333336,45.25,6201,-666666666
17031550200,2025-12-01,196.0,12.762955355114103,18.1,23.0,21.0,16.25,2824,70197
17031560100,2025-12-01,101.0,6.778883000208994,9.6,5.0,8.666666666666666,8.5,1284,59286
17031560200,2025-12-01,106.0,7.08785454131911,10.1,8.0,9.666666666666666,9.333333333333334,1372,46979
17031560300,2025-12-01,130.0,9.018696184084686,12.8,15.0,13.0,11.0,3079,56250
17031560400,2025-12-01,165.0,9.488935932379652,13.5,15.0,12.666666666666666,14.0,1744,77125
17031560700,2025-12-01,188.0,12.000764519905406,17.1,11.0,14.666666666666666,16.166666666666668,3584,78411
17031560800,2025-12-01,199.0,14.60726541160475,20.8,13.0,11.0,17.25,6003,103098
17031560900,2025-12-01,138.0,10.758725994408426,15.3,8.0,11.666666666666666,12.5,5131,117188
17031561000,2025-12-01,143.0,12.07529367551286,17.2,8.0,12.0,11.333333333333334,6040,106375
17031561100,2025-12-01,179.0,13.513556059097603,19.2,19.0,15.0,14.583333333333334,5888,95926
17031570100,2025-12-01,261.0,18.554383703730217,26.4,15.0,23.666666666666668,20.833333333333332,1421,52212
17031570200,2025-12-01,310.0,25.341590770367137,36.0,30.0,28.333333333333332,26.5,2084,-666666666
17031570300,2025-12-01,272.0,17.689087726344898,25.2,15.0,21.333333333333332,23.166666666666668,5951,50641
17031570400,2025-12-01,141.0,8.986830240969697,12.8,6.0,10.333333333333334,12.416666666666666,1712,75125
17031570500,2025-12-01,110.0,6.8259536779376395,9.7,3.0,7.0,9.333333333333334,2699,77772
17031580100,2025-12-01,131.0,10.659249701537018,15.2,14.0,11.333333333333334,11.166666666666666,2662,51111
17031580200,2025-12-01,146.0,11.065668233361421,15.7,10.0,11.333333333333334,12.333333333333334,2988,39865
17031580300,2025-12-01,83.0,6.529577899385518,9.3,5.0,6.666666666666667,6.416666666666667,2569,61974
17031580400,2025-12-01,207.0,14.98526941460484,21.3,24.0,19.0,17.666666666666668,4672,55355
17031580501,2025-12-01,216.0,16.94710037757614,24.1,22.0,22.666666666666668,18.166666666666668,4716,45854
17031580502,2025-12-01,180.0,14.212869829820413,20.2,15.0,13.333333333333334,15.333333333333334,4932,46853
17031580600,2025-12-01,280.0,19.52912022436318,27.8,19.0,21.0,23.75,5402,59631
17031580700,2025-12-01,201.0,14.824898377057819,21.1,17.0,19.0,16.5,6137,57269
17031580800,2025-12-01,97.0,6.826629685306737,9.7,3.0,5.0,8.083333333333334,2096,63333
